"question_id","question_result_id","answer_id","survey_result_id","created_at","answer","answer_label"
"b6bef227-577b-4232-917a-102a5eac1548","bb9b2bc8-f353-4071-a2ad-8373ccb50a9b","ffe9eff0-b926-49d3-b636-24794e9ee86c","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",4,"Fortement d'accord"
"356b8ed2-b91c-4211-adef-a9502a2c1712","8a4ef04e-5bbf-4746-8c75-c4bdee7e3ff6","2fd1b671-8634-477d-b1d4-b4a18de4be5c","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",2,"Ni en désaccord, ni d'accord"
"e0e67029-2387-48fb-a2c1-31928bcb17d0","dc0923cc-17cd-45a2-8b98-b2b9f9bbe82e","7b1ea9a5-28f9-490d-844b-47d2f17e30f8","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"6ed0322b-ceb3-4dc9-b3fd-aeca7f912cee","31a25ad2-c00c-47ab-b4b9-96fd2c408adf","3b10e265-bf48-498d-a975-1b9f73fb3fd0","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"421ae3f4-7b70-4a32-a276-1cc0682bc8ec","b22d6f73-cb2a-4160-ae03-9b3463f4c13c","57e2ba17-ec68-40a2-b442-329f2da065de","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"Étudiant / En formation"
"b4a3f6f6-bb75-4104-be85-8e890bc1925a","90c1daa9-6e1f-40c3-855c-6e0abf7e016c","5ea0d0f6-4390-4155-ab55-08b9edbb43a5","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",2,"Ni en désaccord, ni d'accord"
"e747ffe9-696b-4424-9f55-802fcfb528fa","2ac63232-8366-4461-a251-3bc8c3722ff5","a487d619-8d07-4a57-af5d-30cd4a0ae3df","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"5e395d6a-d77b-43f4-b1cd-a0cd26cf1814","393d65d7-e200-41f5-8b32-aa5aac757e16","5daf47a5-098c-43b2-b980-6c1018066677","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"59eebe49-6e1c-41b7-a00a-3ffecd56344d","98a8183f-41ea-48a4-a1f9-9cc76c946af1","a0535edc-52cf-4a75-877c-0f68b468cd49","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"d85de098-f932-4b89-8fb2-77e82c47ce32","2f335731-e7d3-44dd-b63e-a83c8367a9ef","9b26b608-3a4c-40de-85c5-4866e2303afe","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",2,"Ni en désaccord, ni d'accord"
"87233d3e-3c0e-472f-8ade-bb3730f4b658","a376581c-6ace-4485-b655-34f6bb2d8887","0e53bf3f-546d-4850-9c8a-db9ff5ceab3a","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",4,"Fortement d'accord"
"a59efa0e-0644-4d23-b368-ad77bda51cd6","8c715650-7b5e-40c6-8c9b-53cb29d802a0","107be9e6-a3ce-4eaa-bdc6-f090a03fe28f","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"da3c4171-0b87-49dd-9c87-ecc32bbc982b","569e75c0-8221-4544-9528-a2e78d3b2abb","c5a70d30-f6ee-4180-ab4f-8cff74a1e78f","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",4,"Fortement d'accord"
"3b37b144-7672-46e7-b8fb-a8123d20f96a","47ab8686-f7bf-409f-bd0b-3fbb7f6c0cc8","82072a7d-87fb-4bb5-ab05-380d9ebc4be8","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",2,"Ni en désaccord, ni d'accord"
"d9a0d5f6-0a72-48c8-aaf6-b49d2478e7a1","699bab49-3ada-41ca-a4d9-7f50c4f04700","bbc05054-ba3a-47f6-99a9-c35e74ed754a","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"403b00c7-10a8-4f5a-8a7b-365a4cd57856","35960e8f-f1df-49d9-b161-ad3c15c9e4df","2ea9e293-7145-4ca8-9373-b6cbb26b76e1","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"411c4aef-92e5-4e96-b8a6-3182f74e7b71","95a4e1d5-0719-4d57-b65b-1c089e9c550c","9b03874f-e0fe-4fac-9c6e-13f9b2dfd0a1","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"fb58872d-19f0-4755-842f-3985cca857ae","36425a76-9190-4c59-adeb-8ab77b25ac6f","f26a6651-798f-47a8-9782-ea3fddbe13b2","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"2bf59b23-3e82-4eb5-801b-b7ccaf4b17cd","3e5e6fc9-e35c-4aa7-8143-cf97b256055f","a4827170-02fb-4285-914d-49362de75ea9","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",5,"Multimédia/Culture"
"7d98cb3d-28b4-43c9-8d3a-0894c1c82e6f","16614dfc-52d5-4ea1-9e3d-91829dd61d8d","5b7f7ea0-f80c-4df1-ad16-ba68a7ea88ce","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",6,"Bac+5"
"48ca5c14-726a-43c2-a683-aaf20666a0dc","7340b3d8-8a98-4093-a32a-c681e4824afa","66518453-4f27-4272-a0a4-a03324da7d52","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"38c3d1de-90d9-4d99-9b69-fd14e78473b4","d21d147a-0851-49a3-92b7-d7ea1fdb2d94","ffcc8dd8-963e-479e-aca7-a73f25d16757","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",2,"Ni en désaccord, ni d'accord"
"9864ac79-677c-4a74-ba01-96a089e1ba7b","f0f4fcdc-ce9e-4315-980c-49242a4faddd","14bb72b0-0840-49b2-85be-9160071db4dc","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",4,"Fortement d'accord"
"58dcde27-ba8c-402d-a439-2e8ee8a46c72","3df52965-f74d-4918-a8c7-9de1a6397a0b","9e6e4a70-30e3-43d5-9ea0-03cb6ba44273","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"c4352e6d-9886-4c67-a179-4d4a60a92757","fdea4a25-e5a6-411b-9a0d-72b875e3c41d","4faf1dc0-e9b2-48b4-aa3e-9acad202aea7","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",1,"En désaccord"
"317eaa54-e1a9-491f-bbc9-5bbe535a4cf6","83ca6a38-6a80-4cbe-acdc-f95ffa92b1b9","dd981e2d-62ab-4677-825f-20df86ccb039","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",4,"Fortement d'accord"
"47a29e9b-3b78-4bc9-bd73-360c967fdc57","cbc066cf-d348-4408-910f-f304b472fc41","294cbe62-1b32-432f-8ae9-cd937cec8698","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",1,"En désaccord"
"70c7b8b9-a920-4560-ad94-2df42afd7690","f0d59436-a6b3-4ad3-a1da-5033ad240888","1e8344a5-0d0c-4e4d-b94f-2338804db13c","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"d9e3fc60-f19d-4d83-91d0-b8ab353b8302","06b5b964-ada0-4fc1-92f4-eb3ad1ab621b","d8fa903f-1fb8-4ae0-b6b8-ea00605d468b","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",0,"Fortement en désaccord"
"821f803e-3fb9-4c08-b3a6-5da8a9b1f829","dfd54f6e-5dec-4873-b8e4-86090eabec65","ea1a503d-156a-4bbf-b3cb-e11b5119120c","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",3,"D'accord"
"76f117f5-4251-4f88-a351-6e9107510679","55228497-edf5-4c5f-a6a4-49a110f2a25f","cf2ba9cf-6a64-4769-a29e-75400af6a080","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",1,"En désaccord"
"c4855898-e509-49a4-a58a-5f3c32bd64dc","edc5d76a-f750-45aa-adbb-963d235b78b1","6ad34947-ecb1-45d1-ba4f-c276d2975e70","c9a0204b-a842-4611-b7e3-309f235a50a9","2023-05-02 12:54:35.587",2,"Ni en désaccord, ni d'accord"
"d9a0d5f6-0a72-48c8-aaf6-b49d2478e7a1","cdcebda1-04ea-45ca-8375-87a33c986a63","bbc05054-ba3a-47f6-99a9-c35e74ed754a","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"65a921b2-c376-48e8-8161-6328fca448d0","4283db92-ac08-4d70-9fdd-d9d36920045a","66466c04-33c5-471c-b09d-8e05bc4c637f","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"ee4fa3b8-2902-4741-b81a-5147b3759dde","fb7c9807-4e05-4d2e-936e-dea8a0cafcf2","3fa5cd59-3dd2-4700-9935-d983044d8671","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",1,"Une femme"
"6a5b2ab1-af7e-44b3-b0ae-c3cd9f86c2b3","1904a7ea-1c2d-44bf-99f3-8f1146846614","34c6104c-4512-4715-98e8-f3f2a8a2dd42","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",4,"Fortement d'accord"
"76f117f5-4251-4f88-a351-6e9107510679","432077f0-1e64-40c5-86e2-6ffa1581f8ca","176d95a3-c36f-40fa-be38-659cf463cff4","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"c4352e6d-9886-4c67-a179-4d4a60a92757","c43fa5a3-95bd-4945-b890-9160e874b0af","61abef8c-23cb-42fa-ae55-6fb9afbe975d","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"b00ac354-8d7e-47c2-90be-0315a3a40c0c","d8d8634c-a6ed-4a9f-a1de-d0a8c022a408","ffb51886-e2ca-4e17-9fff-273d1b74bd89","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"821f803e-3fb9-4c08-b3a6-5da8a9b1f829","4b1820e8-ce1a-428f-926d-2c0740e0f351","ea1a503d-156a-4bbf-b3cb-e11b5119120c","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"e747ffe9-696b-4424-9f55-802fcfb528fa","0cb1a5cd-6e0e-47c0-acbe-e6d71e39888b","a487d619-8d07-4a57-af5d-30cd4a0ae3df","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"1e06a719-ede8-4549-9d91-1208f1dc505b","fba53fd3-dde9-45da-ba1f-1a6fee1bf9df","06f51331-a546-4786-b594-8867bc176174","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"8225fd04-b92a-4479-9c3a-3f02b61b6d47","8c217d74-bfa7-4e88-9830-d5929023d2d4","eee8b4d4-13f8-4740-8058-213a0613e127","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",6,"Autre"
"ed1a88f8-518a-45ea-ad6a-8a9baff9b42e","cb95ec61-8ff7-4db8-8cf6-c16dbc276ed1","b7e94168-4236-4453-be79-798b7ee7a759","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"6ed0322b-ceb3-4dc9-b3fd-aeca7f912cee","cb7fe61c-2ee3-4777-be22-58d89ab5d81f","5577951e-9612-4658-ad6e-1dec108c0ae0","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"b44cd557-95bb-456a-8de6-72d2d9023fee","14fc223c-0841-4e9f-8384-76c25c288cf5","b2310470-b78d-4dfa-82c2-88b5e8068391","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",4,"Fortement d'accord"
"9a07c421-c420-4e1a-83ab-4577f77bff09","b4eeac88-c8c1-4c44-aac7-7833863ff22d","064fb1b5-bb6f-4eb3-8b65-6ea979edcedf","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"3b37b144-7672-46e7-b8fb-a8123d20f96a","46eb72e0-fe19-47ee-9fb5-a86e6f97cda4","5ac5a9f1-c39d-49ba-8acc-464d8d9100ca","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",4,"Fortement d'accord"
"fcd0a7fe-85cd-46f5-8c4d-5f873871295e","b807f9dc-18d9-485a-bd17-082c3103f2f5","9301022d-0ee7-44d9-adeb-7ff68f95d57b","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"027ceeab-02bd-4fbb-a3a5-49953cad8f1d","9470333e-76e1-49a4-9054-5601d709d98d","655aa636-da2d-4cfb-adb9-bc815ebda7df","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"da3c4171-0b87-49dd-9c87-ecc32bbc982b","824cba7e-9d8f-4010-a0f7-92a53a467398","fed379df-25b0-418d-91b1-f95f53caa6fd","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"5e395d6a-d77b-43f4-b1cd-a0cd26cf1814","d971bd8b-5d00-489c-81b1-f300f32df60e","5daf47a5-098c-43b2-b980-6c1018066677","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"dfed2885-4e08-4a3e-9a62-53d3dda3b24d","82c70e0f-f2a5-4845-82c0-f0aed8e51422","c2d5646f-d619-460a-afa7-ecc92170f35f","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"66e6b3cb-554e-4359-82cb-ce7e298d4a3d","69f7beed-12a8-4c3a-a54b-3cfc4dd5ee87","c0053303-6c3d-433f-a3c0-5ddda55fef74","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"f8ef2b42-e614-49be-882e-44726b681f1c","1a31bd7e-e142-4333-8672-7e58db4dc839","e57eb35b-4547-4d6d-a365-4e0eae452c9c","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"6fff0b1d-3758-4f0e-897e-403c966cac06","1db5e5a7-f07d-487d-8402-41888a3e956f","c4cdf750-4055-4bd0-88ed-c47d13a6f559","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"d85de098-f932-4b89-8fb2-77e82c47ce32","4ed490ae-8d40-42c7-a0b7-a1245aa282ef","7801515a-b760-4069-8f53-4cf737f3b753","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"c4855898-e509-49a4-a58a-5f3c32bd64dc","9339403c-0867-4123-850c-6be66efdf822","12aa3dd7-02a9-4a5d-a03f-ca1915ccc017","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"411c4aef-92e5-4e96-b8a6-3182f74e7b71","76975a34-60b5-4b8a-9c47-113c4c40bbe9","9b03874f-e0fe-4fac-9c6e-13f9b2dfd0a1","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"d0f5a5b9-ff54-452f-b735-3fba74aec17b","9976f771-3f9e-44e0-8cbf-f2cf6caa6c27","159f8bc1-fdb6-4296-8702-51ed2b52f0af","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",7,"Autre"
"f7527295-55a0-46e7-adf2-f6f5038daf2c","8fd95aaa-2049-45a6-b0c7-2b945ae6a6d3","be5485eb-8ce0-4e19-9b84-5dd7e3d70f23","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"70c7b8b9-a920-4560-ad94-2df42afd7690","67555bdf-bbac-4bc2-b181-7330b6128a32","667fc76a-ca38-4696-8217-75bb220c69b3","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"b6bef227-577b-4232-917a-102a5eac1548","761d1c4a-bb7a-4b10-8e0a-4e8623ad96d0","2096500a-d18c-4a93-bada-5c8e414e2748","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"38c3d1de-90d9-4d99-9b69-fd14e78473b4","ef5154d0-e994-43ac-a862-aaad7a7e789f","be28b267-53eb-41b8-90bb-61f99472110b","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",4,"Fortement d'accord"
"9fb9622d-f148-4162-ba5e-bfe20ade7aa3","c2d51013-9619-4494-9fe3-e06f7cb8da6c","6dd7c2de-2d4a-418f-bb4c-79582c454815","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"356b8ed2-b91c-4211-adef-a9502a2c1712","1361eab2-0579-4b54-b758-2aa212a4c220","b8c176c3-6694-448a-91d6-f82efe820307","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"e0e67029-2387-48fb-a2c1-31928bcb17d0","571bb28f-a32c-42d7-9cb6-25cf19ebeb42","7b1ea9a5-28f9-490d-844b-47d2f17e30f8","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"81caf214-05c2-489f-9b06-63e9a1c24353","5e8d1dab-321c-494b-8849-59d8712c76ee","a04d701c-ec91-44dd-b6ee-8f275bc539de","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"6fa658c5-3068-4236-89c6-44b4c82d4520","d3949aa0-0ab4-4bf1-85c5-07033a53f943","a341e6ea-ef42-45e6-bf33-2d94d1607623","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"8246894c-6e7a-4cad-9cde-1ff22204da0f","6ba79c3e-8713-4a76-9374-2c022b9ef16f","07bdc096-e6a9-413a-9f84-3d168da62979","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",4,"Fortement d'accord"
"87233d3e-3c0e-472f-8ade-bb3730f4b658","55cf6796-86e2-465f-822b-d3ba7181b84f","ef31d461-c87b-4e7f-95a2-16da94821730","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"58dcde27-ba8c-402d-a439-2e8ee8a46c72","131c7828-ca9b-4723-bcd2-13ed26101cc5","41c3fa73-43fd-4578-b4e0-3c3c56b70bfe","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"317eaa54-e1a9-491f-bbc9-5bbe535a4cf6","84c9b927-1642-4248-a7a8-3f135d27179b","20b81816-3bc4-4047-8dec-111ee00f8f01","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"59eebe49-6e1c-41b7-a00a-3ffecd56344d","cd7af8b7-d4a6-49ce-be3f-a480b280b2c5","a0535edc-52cf-4a75-877c-0f68b468cd49","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"895319a3-5f46-46ab-86fd-544ed19eeb39","6f085fe3-0f3d-4ae9-8f9d-cacd5525d0e5","e8b745dd-3c5c-4a97-90b1-d5b61ec272e2","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"14f8dab5-72c5-4aab-9771-8c979a18ae8b","9bd7d8e6-e146-4ff9-8361-e6b024c53222","67003f3d-325a-4362-989a-ed698e5b8d89","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"47a29e9b-3b78-4bc9-bd73-360c967fdc57","c5021ee9-8e44-4e9a-bfb7-9c440f9c227f","92a42f7a-cb6e-478f-932d-1a83772866ba","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"fb58872d-19f0-4755-842f-3985cca857ae","2fdf7375-d856-4af0-bfa5-ca7feab09363","f26a6651-798f-47a8-9782-ea3fddbe13b2","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"c0d0de4a-987a-497a-bc0e-b9d71195207d","95683609-4759-4b98-a603-b4b704c87ae5","8beb4cd7-f951-416d-8d4b-911d3d156877","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"b18a67f5-ca2e-467b-aaa7-4173b2bb2372","90a15d37-aae7-48af-a000-49740a6f9c72","b7e49b6c-a119-45de-9447-2909a71d08c6","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"5da26b2f-8630-4be5-9a57-77e37e37b144","15483d9d-2ccf-42eb-a2d8-5315e30ea549","6b0adc25-096e-4052-a457-59789b8a3164","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"03b52ce5-516d-4706-9011-b9ae6164ffe9","b28b49f5-8b56-4cfc-a0f6-180dc5d1d7f9","ceca4e6d-fb7a-40c1-b6a4-d6136fcb6997","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"7d98cb3d-28b4-43c9-8d3a-0894c1c82e6f","b3066da8-8595-4ea8-9beb-498fbb52d5b4","5b7f7ea0-f80c-4df1-ad16-ba68a7ea88ce","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",6,"Bac+5"
"6deab74b-2335-4b7b-bc6e-361ded12948e","eb6afc14-a556-4a0f-9322-be910b16a1c1","c282ece7-bd2b-410d-82e9-c86e57ffcc5a","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"2bf59b23-3e82-4eb5-801b-b7ccaf4b17cd","345d08b0-f335-47a8-9378-7f56cb009fcb","a98eb541-6844-41bb-b619-8b4002d717c0","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",1,"Communication/Marketing/Évènementiel"
"5dcdfd72-8ada-48ab-99a0-18e3f2304ec5","e02b2e0f-3054-4316-b7b4-6c06baf34cbf","9731113b-28a6-4e33-ad35-e2e9a845c9d2","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",0,"Je suis heureux(se), tout va bien"
"d9e3fc60-f19d-4d83-91d0-b8ab353b8302","73f19e84-1f75-4eb4-afbb-9af04f6b39b3","1cdc03f6-89af-4f46-bf20-a72bc0818e92","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",1,"En désaccord"
"c1700cc8-74ce-45b7-8370-10d60a59380b","72561bc9-1497-4059-973f-43106ce1c607","9cd73477-e2af-4ae1-840b-c988f334ea67","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"f07a0c97-51e4-4318-8b65-8efacb544e04","e636cef8-7252-4ba2-bb94-e54179db86e7","ce9b3ec3-be31-4365-807f-95b518e9a490","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"421ae3f4-7b70-4a32-a276-1cc0682bc8ec","5842262a-31dd-4149-8b7f-fb6b4921b5e2","57e2ba17-ec68-40a2-b442-329f2da065de","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"Étudiant / En formation"
"403b00c7-10a8-4f5a-8a7b-365a4cd57856","b06917ed-6423-4715-806e-321830684d98","17ff06f7-43b8-4382-acc3-43080ad252be","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"c4fbc9aa-a933-432a-8f93-bd88dc355a46","8e20c087-ae67-4bbc-ac9b-77adcdf08b0f","80c6089a-0bd3-4b3e-9c86-a22bb44af0f7","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"00cc9176-b0f6-464a-a7e0-d79fd2abcda7","1913de31-9625-49e2-8755-ba4648b6c4e5","58b49753-e3c0-4bbd-b66b-655c9aee55ce","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"e6c4d4d9-21e7-4f0b-b3a5-d3079ec44f07","a3de6ad8-8afb-45ff-8804-7eb9ba409df0","5b482e25-4ed6-4c4a-9820-39349034e32a","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"b4a3f6f6-bb75-4104-be85-8e890bc1925a","12f635fc-ac07-4b16-8aa1-8a3eebc92e0e","5ea0d0f6-4390-4155-ab55-08b9edbb43a5","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",2,"Ni en désaccord, ni d'accord"
"9864ac79-677c-4a74-ba01-96a089e1ba7b","2cfe3214-d189-4069-8826-aeab8b536e1b","3db23df1-d6a6-46bf-b422-f91a284088ba","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"db08917c-8fe3-4afc-a814-666147794c44","f07787d2-5637-4bd5-9cca-c3b7db9a0d4d","9e292ef0-08de-4aff-b595-f3b84556416a","6103f82a-3da6-486a-a175-65bba2bb33a0","2023-05-02 12:54:54.8",3,"D'accord"
"f8ef2b42-e614-49be-882e-44726b681f1c","5c64e448-535b-4238-b404-d85f1787b2f3","65b7f5d4-49d4-4e3d-ba5b-65f4fef15a2f","df4c86cb-eb89-46dd-9718-3d964182b08d","2023-05-02 12:54:54.977",4,"Fortement d'accord"
"ed1a88f8-518a-45ea-ad6a-8a9baff9b42e","0228171d-dce7-49d6-b2a9-3df2e96a097e","d615c50d-f06a-4305-803f-09ca907efa4b","df4c86cb-eb89-46dd-9718-3d964182b08d","2023-05-02 12:54:54.977",4,"Fortement d'accord"
"f7527295-55a0-46e7-adf2-f6f5038daf2c","bd24b94b-4289-4354-acc2-c459fd961b9a","be5485eb-8ce0-4e19-9b84-5dd7e3d70f23","df4c86cb-eb89-46dd-9718-3d964182b08d","2023-05-02 12:54:54.977",3,"D'accord"
"411c4aef-92e5-4e96-b8a6-3182f74e7b71","c7199b47-a50a-4b1e-96b2-6e84e1d8ad56","9b03874f-e0fe-4fac-9c6e-13f9b2dfd0a1","df4c86cb-eb89-46dd-9718-3d964182b08d","2023-05-02 12:54:54.977",3,"D'accord"
"48ca5c14-726a-43c2-a683-aaf20666a0dc","2cc0067b-1ebd-44b3-b9d7-55deec6b896f","66518453-4f27-4272-a0a4-a03324da7d52","df4c86cb-eb89-46dd-9718-3d964182b08d","2023-05-02 12:54:54.977",3,"D'accord"
